Date,vol_21d,vol_63d,vol_126d,vol_252d
2022-03-02,0.10976301774021828,0.10023976824875241,0.08817536691627009,0.0848155268798821
2022-03-03,0.10897606800729667,0.10008249145357172,0.08820808880186652,0.08436296382197346
2022-03-04,0.1065875519544389,0.09878258676808785,0.08815051463703165,0.08396692664456216
2022-03-07,0.10918036344098248,0.10367875494764789,0.09098595592968999,0.0849368320646544
2022-03-08,0.1093014050601713,0.10329215944837175,0.09079088555841139,0.08358991790661699
2022-03-09,0.11265993273728328,0.10152604372934332,0.09132023749443467,0.0837566254103409
2022-03-10,0.11413300018726753,0.10242408578596951,0.09189324671389533,0.08383819321445116
2022-03-11,0.10799744446732966,0.10279423619630518,0.09219358811160061,0.08391051791925484
2022-03-14,0.10758909466456028,0.10504052752788418,0.09383576774157305,0.08487236448650029
2022-03-15,0.11126228223898954,0.10613574325354537,0.09435033141744464,0.08511140270629615
2022-03-16,0.13372139626621696,0.11365515349460933,0.09849725732362102,0.08734298770021542
2022-03-17,0.13544016786445637,0.11398295591633917,0.09892846296604475,0.08621870165960115
2022-03-18,0.13794993842569728,0.11519479736128688,0.09903295718258531,0.08648356607141454
2022-03-21,0.13628270959839997,0.11530244832087477,0.09863409871179957,0.08647370547890268
2022-03-22,0.13665299035192532,0.11472297729749203,0.09868613499151759,0.08625634911813862
2022-03-23,0.1354789902815264,0.11294519558191529,0.09827318661136779,0.08623903691080469
2022-03-24,0.13066052908965348,0.11246073227134716,0.0986333213652859,0.08641277911486922
2022-03-25,0.1308681608756708,0.11237026117021096,0.09861200850425099,0.08602281139677923
2022-03-28,0.12585701172924213,0.11098696497783059,0.09860853276037133,0.08592847977002886
2022-03-29,0.1310816857478726,0.11347284455352374,0.09743419096046273,0.08652741129655801
2022-03-30,0.13086803962788074,0.11342712303868094,0.09740901347263306,0.08648132660608862
2022-03-31,0.13488514289767065,0.11452483218788381,0.09821724614071184,0.08613748272544688
2022-04-01,0.13435299981972004,0.11464365720950558,0.09778231535787854,0.08602705695794421
2022-04-04,0.13572106764948128,0.11537144282656915,0.09773532393776989,0.08623122115689136
2022-04-05,0.13431768217575538,0.11915063609403435,0.10003646942815171,0.0876213792376284
2022-04-06,0.13856119411716172,0.11788072327642828,0.10082203082267997,0.087873715853551
2022-04-07,0.13673772927695296,0.11788967814722083,0.10070989510810849,0.0878735847748694
2022-04-08,0.13457033482523764,0.1179820386117435,0.10079388272525508,0.08793364413527487
2022-04-11,0.13905459786828742,0.12020005756904709,0.10209942616685742,0.08857228798396846
2022-04-12,0.13014715730869608,0.1182234050604508,0.10205540100506638,0.08857510042626222
2022-04-13,0.1322454249084796,0.11974919046367803,0.10240765171362705,0.08835565216134438
2022-04-14,0.11942835445954804,0.12087164552201912,0.10256872050665397,0.08905881407107648
2022-04-18,0.11550327087667754,0.12084358182040006,0.10253896979479377,0.08899665959373118
2022-04-19,0.11120734136622683,0.11884876039130542,0.10253472582366466,0.08890535107741118
2022-04-20,0.11163286997162486,0.1191386510122207,0.10260140542942568,0.08875942847930865
2022-04-21,0.1159864067119047,0.12084864358497098,0.10364021063387537,0.08936232931815526
2022-04-22,0.12566852185454017,0.12377361694502273,0.10587547310551546,0.09057303548053834
2022-04-25,0.123406657818625,0.12392938268119107,0.10587698634565094,0.09059815788672328
2022-04-26,0.12851513811663137,0.1258427408230854,0.10713757168616782,0.09146513887404821
2022-04-27,0.12796390975021416,0.12543734395293818,0.10711322815062801,0.09147087710107148
2022-04-28,0.13118254054185471,0.12858704565519735,0.10891400370869021,0.09243857402122521
2022-04-29,0.14321500824681913,0.13247085711028203,0.11207890997434068,0.09442159086397785
2022-05-02,0.14228982908559076,0.13026228868178572,0.11208275055450402,0.09433740764832527
2022-05-03,0.14298560216834158,0.13019054581809408,0.11217096660921146,0.09430484381588422
2022-05-04,0.1598465512482002,0.13585045265622067,0.11562066147335102,0.09622022803910729
2022-05-05,0.17598460275598782,0.14307257419534172,0.12157152782224792,0.09975260840666669
2022-05-06,0.17556378686578275,0.14360657194047743,0.12159784029484351,0.09990341534585195
2022-05-09,0.184345318162199,0.14844871460929193,0.1241086815880885,0.10155965542603751
2022-05-10,0.1861038509273118,0.1485025418942903,0.1242193973927875,0.10153995512163627
2022-05-11,0.1838928807664122,0.14663086341338002,0.12416940196399612,0.1004699310927041
2022-05-12,0.18301992119490784,0.1446810660485427,0.12365618494591891,0.10039763750125179
2022-05-13,0.18515959396565143,0.14701698522194984,0.12490463228752777,0.10033069907743601
2022-05-16,0.18353848985911306,0.1470104526644374,0.12475013388561844,0.10032932204165639
2022-05-17,0.18674659547816258,0.1473817691708045,0.12524645445776064,0.10056035028472562
2022-05-18,0.19262329340772247,0.1503470423183441,0.1272877908738272,0.10189608621046331
2022-05-19,0.19263369272924816,0.15020589389849015,0.12743165765954226,0.10162647538021585
2022-05-20,0.19206330172607367,0.15050953011307647,0.127508799614966,0.10168667528739923
2022-05-23,0.1886358040477569,0.1511207149705691,0.12792715544777922,0.1016009867558089
2022-05-24,0.18816774021268895,0.14996225316447412,0.127592296015194,0.10155345754218126
2022-05-25,0.18568948201699104,0.15023883044181893,0.12790516119575257,0.10172723565876877
2022-05-26,0.18987695458374967,0.15015334626318874,0.12880873801209947,0.10228076722196104
2022-05-27,0.18941196586556103,0.1524921145405996,0.1291243745018114,0.10309270003119037
2022-05-31,0.17828425197758094,0.1531692443942391,0.1292951437999615,0.10338474374099908
2022-06-01,0.17878543946194467,0.15317313720274747,0.12907810398421815,0.1034161588079117
2022-06-02,0.18501005861103187,0.15601982501147552,0.1306152847835284,0.1041798784763373
2022-06-03,0.1755337529284136,0.1572476114702025,0.13085726915049675,0.10421881884196404
2022-06-06,0.1478800735378067,0.15423361031346136,0.13088647392869787,0.1042552011654704
2022-06-07,0.14707617136349027,0.1550758544836552,0.13122554716006307,0.10452250460928655
